filename,url,description,category
i7210.pdf,https://www.irs.gov/pub/irs-pdf/i7210.pdf,2025 Inst 7210                           (PDF),instructions
iw2g.pdf,https://www.irs.gov/pub/irs-pdf/iw2g.pdf,0126 Inst W-2G and 5754                  (PDF),instructions
i1120ssk.pdf,https://www.irs.gov/pub/irs-pdf/i1120ssk.pdf,2025 Inst 1120-S (Schedule K-1)          (PDF),instructions
i8933.pdf,https://www.irs.gov/pub/irs-pdf/i8933.pdf,1225 Inst 8933                           (PDF),instructions
f8866.pdf,https://www.irs.gov/pub/irs-pdf/f8866.pdf,1225 Form 8866                           (PDF),forms
f8995aa.pdf,https://www.irs.gov/pub/irs-pdf/f8995aa.pdf,2025 Form 8995-A (Schedule A)            (PDF),forms
f8933sa.pdf,https://www.irs.gov/pub/irs-pdf/f8933sa.pdf,1225 Form 8933 (Schedule A)              (PDF),forms
f8933.pdf,https://www.irs.gov/pub/irs-pdf/f8933.pdf,1225 Form 8933                           (PDF),forms
p5424.pdf,https://www.irs.gov/pub/irs-pdf/p5424.pdf,1225 Publ 5424                           (PDF),publications
fw2as.pdf,https://www.irs.gov/pub/irs-pdf/fw2as.pdf,2026 Form W-2AS                          (PDF),forms
f8453pe.pdf,https://www.irs.gov/pub/irs-pdf/f8453pe.pdf,1225 Form 8453-PE                        (PDF),forms
f1065sk2.pdf,https://www.irs.gov/pub/irs-pdf/f1065sk2.pdf,2025 Form 1065 (Schedule K-2)            (PDF),forms
f3800a.pdf,https://www.irs.gov/pub/irs-pdf/f3800a.pdf,1225 Form 3800 (Schedule A)              (PDF),forms
i1120s23.pdf,https://www.irs.gov/pub/irs-pdf/i1120s23.pdf,2025 Inst 1120-S (Schedule K-2 & K-3)    (PDF),instructions
i8865k23.pdf,https://www.irs.gov/pub/irs-pdf/i8865k23.pdf,2025 Inst 8865 (Schedule K-2 & K-3)      (PDF),instructions
p54.pdf,https://www.irs.gov/pub/irs-pdf/p54.pdf,1225 Publ 54                             (PDF),publications
i8964ele.pdf,https://www.irs.gov/pub/irs-pdf/i8964ele.pdf,1225 Inst 8964-ELE                       (PDF),instructions
i8964tra.pdf,https://www.irs.gov/pub/irs-pdf/i8964tra.pdf,1225 Inst 8964-TRA                       (PDF),instructions
p3753sp.pdf,https://www.irs.gov/pub/irs-pdf/p3753sp.pdf,0625 Publ 3753 (sp)                      (PDF),publications
f7004.pdf,https://www.irs.gov/pub/irs-pdf/f7004.pdf,1225 Form 7004                           (PDF),forms
f8825sa.pdf,https://www.irs.gov/pub/irs-pdf/f8825sa.pdf,1225 Form 8825 (Schedule A)              (PDF),forms
f8964ele.pdf,https://www.irs.gov/pub/irs-pdf/f8964ele.pdf,1225 Form 8964-ELE                       (PDF),forms
f8964tra.pdf,https://www.irs.gov/pub/irs-pdf/f8964tra.pdf,1225 Form 8964-TRA                       (PDF),forms
f1120sk3.pdf,https://www.irs.gov/pub/irs-pdf/f1120sk3.pdf,2025 Form 1120-S (Schedule K-3)          (PDF),forms
f1120sk2.pdf,https://www.irs.gov/pub/irs-pdf/f1120sk2.pdf,2025 Form 1120-S (Schedule K-2)          (PDF),forms
f1120c.pdf,https://www.irs.gov/pub/irs-pdf/f1120c.pdf,2025 Form 1120-C                         (PDF),forms
f8610.pdf,https://www.irs.gov/pub/irs-pdf/f8610.pdf,2025 Form 8610                           (PDF),forms
fw2.pdf,https://www.irs.gov/pub/irs-pdf/fw2.pdf,2026 Form W-2                            (PDF),forms
f8612.pdf,https://www.irs.gov/pub/irs-pdf/f8612.pdf,1225 Form 8612                           (PDF),forms
i1120nd.pdf,https://www.irs.gov/pub/irs-pdf/i1120nd.pdf,1225 Inst 1120-ND                        (PDF),instructions
f8995.pdf,https://www.irs.gov/pub/irs-pdf/f8995.pdf,2025 Form 8995                           (PDF),forms
f8995a.pdf,https://www.irs.gov/pub/irs-pdf/f8995a.pdf,2025 Form 8995-A                         (PDF),forms
f5471.pdf,https://www.irs.gov/pub/irs-pdf/f5471.pdf,1225 Form 5471                           (PDF),forms
f1120rei.pdf,https://www.irs.gov/pub/irs-pdf/f1120rei.pdf,2025 Form 1120-REIT                      (PDF),forms
f8613.pdf,https://www.irs.gov/pub/irs-pdf/f8613.pdf,1225 Form 8613                           (PDF),forms
f4835.pdf,https://www.irs.gov/pub/irs-pdf/f4835.pdf,2025 Form 4835                           (PDF),forms
f1040s3s.pdf,https://www.irs.gov/pub/irs-pdf/f1040s3s.pdf,2025 Form 1040 (Schedule 3) (sp)         (PDF),forms
p527.pdf,https://www.irs.gov/pub/irs-pdf/p527.pdf,2025 Publ 527                            (PDF),publications
i8582cr.pdf,https://www.irs.gov/pub/irs-pdf/i8582cr.pdf,1225 Inst 8582-CR                        (PDF),instructions
f1040s2s.pdf,https://www.irs.gov/pub/irs-pdf/f1040s2s.pdf,2025 Form 1040 (Schedule 2) (sp)         (PDF),forms
f1120f.pdf,https://www.irs.gov/pub/irs-pdf/f1120f.pdf,2025 Form 1120-F                         (PDF),forms
f8879ta.pdf,https://www.irs.gov/pub/irs-pdf/f8879ta.pdf,1225 Form 8879-TA                        (PDF),forms
f8862.pdf,https://www.irs.gov/pub/irs-pdf/f8862.pdf,1225 Form 8862                           (PDF),forms
f1120nd.pdf,https://www.irs.gov/pub/irs-pdf/f1120nd.pdf,1225 Form 1120-ND                        (PDF),forms
f8990.pdf,https://www.irs.gov/pub/irs-pdf/f8990.pdf,1225 Form 8990                           (PDF),forms
i8993.pdf,https://www.irs.gov/pub/irs-pdf/i8993.pdf,1225 Inst 8993                           (PDF),instructions
f4547sp.pdf,https://www.irs.gov/pub/irs-pdf/f4547sp.pdf,1225 Form 4547 (sp)                      (PDF),forms
f1040asp.pdf,https://www.irs.gov/pub/irs-pdf/f1040asp.pdf,2025 Form 1040 (Schedule 1-A) (sp)       (PDF),forms
f1120h.pdf,https://www.irs.gov/pub/irs-pdf/f1120h.pdf,2025 Form 1120-H                         (PDF),forms
f8879pe.pdf,https://www.irs.gov/pub/irs-pdf/f8879pe.pdf,1225 Form 8879-PE                        (PDF),forms
f1120fsc.pdf,https://www.irs.gov/pub/irs-pdf/f1120fsc.pdf,1225 Form 1120-FSC                       (PDF),forms
f3468.pdf,https://www.irs.gov/pub/irs-pdf/f3468.pdf,2025 Form 3468                           (PDF),forms
i4547.pdf,https://www.irs.gov/pub/irs-pdf/i4547.pdf,1225 Inst 4547                           (PDF),instructions
f4547.pdf,https://www.irs.gov/pub/irs-pdf/f4547.pdf,1225 Form 4547                           (PDF),forms
f1120ric.pdf,https://www.irs.gov/pub/irs-pdf/f1120ric.pdf,2025 Form 1120-RIC                       (PDF),forms
i1065sd.pdf,https://www.irs.gov/pub/irs-pdf/i1065sd.pdf,2025 Inst 1065 (Schedule D)              (PDF),instructions
f1065.pdf,https://www.irs.gov/pub/irs-pdf/f1065.pdf,2025 Form 1065                           (PDF),forms
i8725.pdf,https://www.irs.gov/pub/irs-pdf/i8725.pdf,1225 Inst 8725                           (PDF),instructions
i4255.pdf,https://www.irs.gov/pub/irs-pdf/i4255.pdf,1225 Inst 4255                           (PDF),instructions
f8878sp.pdf,https://www.irs.gov/pub/irs-pdf/f8878sp.pdf,2025 Form 8878 (sp)                      (PDF),forms
i1116.pdf,https://www.irs.gov/pub/irs-pdf/i1116.pdf,2025 Inst 1116                           (PDF),instructions
f1040ois.pdf,https://www.irs.gov/pub/irs-pdf/f1040ois.pdf,2025 Form 1040-NR (Schedule OI) (sp)     (PDF),forms
f637.pdf,https://www.irs.gov/pub/irs-pdf/f637.pdf,1225 Form 637                            (PDF),forms
f7220.pdf,https://www.irs.gov/pub/irs-pdf/f7220.pdf,1225 Form 7220                           (PDF),forms
i7220.pdf,https://www.irs.gov/pub/irs-pdf/i7220.pdf,1225 Inst 7220                           (PDF),instructions
i1120pm3.pdf,https://www.irs.gov/pub/irs-pdf/i1120pm3.pdf,1225 Inst 1120-PC (Schedule M-3)         (PDF),instructions
f1120.pdf,https://www.irs.gov/pub/irs-pdf/f1120.pdf,2025 Form 1120                           (PDF),forms
f4626.pdf,https://www.irs.gov/pub/irs-pdf/f4626.pdf,2025 Form 4626                           (PDF),forms
f1041.pdf,https://www.irs.gov/pub/irs-pdf/f1041.pdf,2025 Form 1041                           (PDF),forms
i1040ss.pdf,https://www.irs.gov/pub/irs-pdf/i1040ss.pdf,2025 Inst 1040-SS                        (PDF),instructions
f1120s.pdf,https://www.irs.gov/pub/irs-pdf/f1120s.pdf,2025 Form 1120-S                         (PDF),forms
i1120lm3.pdf,https://www.irs.gov/pub/irs-pdf/i1120lm3.pdf,1225 Inst 1120-L (Schedule M-3)          (PDF),instructions
f1120l.pdf,https://www.irs.gov/pub/irs-pdf/f1120l.pdf,2025 Form 1120-L                         (PDF),forms
f1120pc.pdf,https://www.irs.gov/pub/irs-pdf/f1120pc.pdf,2025 Form 1120-PC                        (PDF),forms
i1120fm3.pdf,https://www.irs.gov/pub/irs-pdf/i1120fm3.pdf,2025 Inst 1120-F (Schedule M-3)          (PDF),instructions
p6128sp.pdf,https://www.irs.gov/pub/irs-pdf/p6128sp.pdf,0126 Publ 6128 (sp)                      (PDF),publications
p6128.pdf,https://www.irs.gov/pub/irs-pdf/p6128.pdf,0126 Publ 6128                           (PDF),publications
f6251.pdf,https://www.irs.gov/pub/irs-pdf/f6251.pdf,2025 Form 6251                           (PDF),forms
f1040sss.pdf,https://www.irs.gov/pub/irs-pdf/f1040sss.pdf,2025 Form 1040-SS (sp)                   (PDF),forms
f4562.pdf,https://www.irs.gov/pub/irs-pdf/f4562.pdf,2025 Form 4562                           (PDF),forms
fw2g.pdf,https://www.irs.gov/pub/irs-pdf/fw2g.pdf,0126 Form W-2G                           (PDF),forms
f1040ss.pdf,https://www.irs.gov/pub/irs-pdf/f1040ss.pdf,2025 Form 1040-SS                        (PDF),forms
f4255.pdf,https://www.irs.gov/pub/irs-pdf/f4255.pdf,1225 Form 4255                           (PDF),forms
f8864.pdf,https://www.irs.gov/pub/irs-pdf/f8864.pdf,1225 Form 8864                           (PDF),forms
i8864.pdf,https://www.irs.gov/pub/irs-pdf/i8864.pdf,1225 Inst 8864                           (PDF),instructions
p541.pdf,https://www.irs.gov/pub/irs-pdf/p541.pdf,1225 Publ 541                            (PDF),publications
f1040nrs.pdf,https://www.irs.gov/pub/irs-pdf/f1040nrs.pdf,2025 Form 1040-NR (sp)                   (PDF),forms
p551.pdf,https://www.irs.gov/pub/irs-pdf/p551.pdf,1225 Publ 551                            (PDF),publications
f8876.pdf,https://www.irs.gov/pub/irs-pdf/f8876.pdf,1225 Form 8876                           (PDF),forms
i8924.pdf,https://www.irs.gov/pub/irs-pdf/i8924.pdf,1225 Inst 8924                           (PDF),instructions
f8878.pdf,https://www.irs.gov/pub/irs-pdf/f8878.pdf,2025 Form 8878                           (PDF),forms
f1040nec.pdf,https://www.irs.gov/pub/irs-pdf/f1040nec.pdf,2025 Form 1040-NR (Sch NEC) (sp)         (PDF),forms
i8908.pdf,https://www.irs.gov/pub/irs-pdf/i8908.pdf,1225 Inst 8908                           (PDF),instructions
f1040nas.pdf,https://www.irs.gov/pub/irs-pdf/f1040nas.pdf,2025 Form 1040-NR (Schedule A) (sp)      (PDF),forms
f7207.pdf,https://www.irs.gov/pub/irs-pdf/f7207.pdf,1225 Form 7207                           (PDF),forms
f8960.pdf,https://www.irs.gov/pub/irs-pdf/f8960.pdf,2025 Form 8960                           (PDF),forms
f8865sk2.pdf,https://www.irs.gov/pub/irs-pdf/f8865sk2.pdf,2025 Form 8865 (Schedule K-2)            (PDF),forms
f8835.pdf,https://www.irs.gov/pub/irs-pdf/f8835.pdf,2025 Form 8835                           (PDF),forms
i8835.pdf,https://www.irs.gov/pub/irs-pdf/i8835.pdf,2025 Inst 8835                           (PDF),instructions
f8962.pdf,https://www.irs.gov/pub/irs-pdf/f8962.pdf,2025 Form 8962                           (PDF),forms
p5811.pdf,https://www.irs.gov/pub/irs-pdf/p5811.pdf,1225 Publ 5811                           (PDF),publications
f1040sp.pdf,https://www.irs.gov/pub/irs-pdf/f1040sp.pdf,2025 Form 1040 (sp)                      (PDF),forms
f8865sk1.pdf,https://www.irs.gov/pub/irs-pdf/f8865sk1.pdf,2025 Form 8865 (Schedule K-1)            (PDF),forms
f1040srs.pdf,https://www.irs.gov/pub/irs-pdf/f1040srs.pdf,2025 Form 1040-SR (sp)                   (PDF),forms
i7207.pdf,https://www.irs.gov/pub/irs-pdf/i7207.pdf,1225 Inst 7207                           (PDF),instructions
f3800.pdf,https://www.irs.gov/pub/irs-pdf/f3800.pdf,2025 Form 3800                           (PDF),forms
i8862.pdf,https://www.irs.gov/pub/irs-pdf/i8862.pdf,1225 Inst 8862                           (PDF),instructions
f8993.pdf,https://www.irs.gov/pub/irs-pdf/f8993.pdf,1225 Form 8993                           (PDF),forms
i1120fh.pdf,https://www.irs.gov/pub/irs-pdf/i1120fh.pdf,2025 Inst 1120-F (Schedule H)            (PDF),instructions
f1040s1s.pdf,https://www.irs.gov/pub/irs-pdf/f1040s1s.pdf,2025 Form 1040 (Schedule 1) (sp)         (PDF),forms
f1040scs.pdf,https://www.irs.gov/pub/irs-pdf/f1040scs.pdf,2025 Form 1040 (Schedule C) (sp)         (PDF),forms
f8908.pdf,https://www.irs.gov/pub/irs-pdf/f8908.pdf,1225 Form 8908                           (PDF),forms
i1120fi.pdf,https://www.irs.gov/pub/irs-pdf/i1120fi.pdf,2025 Inst 1120-F (Schedule I)            (PDF),instructions
i1120fp.pdf,https://www.irs.gov/pub/irs-pdf/i1120fp.pdf,2025 Inst 1120-F (Schedule P)            (PDF),instructions
i1065sk1.pdf,https://www.irs.gov/pub/irs-pdf/i1065sk1.pdf,2025 Inst 1065 (Schedule K-1)            (PDF),instructions
i1040sc.pdf,https://www.irs.gov/pub/irs-pdf/i1040sc.pdf,2025 Inst 1040 (Schedule C)              (PDF),instructions
f1040nrp.pdf,https://www.irs.gov/pub/irs-pdf/f1040nrp.pdf,2025 Form 1040-NR (Schedule P)           (PDF),forms
f8725.pdf,https://www.irs.gov/pub/irs-pdf/f8725.pdf,1225 Form 8725                           (PDF),forms
f8283.pdf,https://www.irs.gov/pub/irs-pdf/f8283.pdf,1225 Form 8283                           (PDF),forms
f1040v.pdf,https://www.irs.gov/pub/irs-pdf/f1040v.pdf,2025 Form 1040-V                         (PDF),forms
i8865.pdf,https://www.irs.gov/pub/irs-pdf/i8865.pdf,2025 Inst 8865                           (PDF),instructions
i8825.pdf,https://www.irs.gov/pub/irs-pdf/i8825.pdf,1225 Inst 8825                           (PDF),instructions
f1040nrn.pdf,https://www.irs.gov/pub/irs-pdf/f1040nrn.pdf,2025 Form 1040-NR (Schedule NEC)         (PDF),forms
f1040nro.pdf,https://www.irs.gov/pub/irs-pdf/f1040nro.pdf,2025 Form 1040-NR (Schedule OI)          (PDF),forms
f1040nra.pdf,https://www.irs.gov/pub/irs-pdf/f1040nra.pdf,2025 Form 1040-NR (Schedule A)           (PDF),forms
f1116.pdf,https://www.irs.gov/pub/irs-pdf/f1116.pdf,2025 Form 1116                           (PDF),forms
f1040nr.pdf,https://www.irs.gov/pub/irs-pdf/f1040nr.pdf,2025 Form 1040-NR                        (PDF),forms
f8865.pdf,https://www.irs.gov/pub/irs-pdf/f8865.pdf,2025 Form 8865                           (PDF),forms
f1065sk1.pdf,https://www.irs.gov/pub/irs-pdf/f1065sk1.pdf,2025 Form 1065 (Schedule K-1)            (PDF),forms
f8865sk3.pdf,https://www.irs.gov/pub/irs-pdf/f8865sk3.pdf,2025 Form 8865 (Schedule K-3)            (PDF),forms
f8924.pdf,https://www.irs.gov/pub/irs-pdf/f8924.pdf,1225 Form 8924                           (PDF),forms
f8814.pdf,https://www.irs.gov/pub/irs-pdf/f8814.pdf,2025 Form 8814                           (PDF),forms
f1040s8s.pdf,https://www.irs.gov/pub/irs-pdf/f1040s8s.pdf,2025 Form 1040 (Schedule 8812) (sp)      (PDF),forms
f8825.pdf,https://www.irs.gov/pub/irs-pdf/f8825.pdf,1225 Form 8825                           (PDF),forms
f1040sc.pdf,https://www.irs.gov/pub/irs-pdf/f1040sc.pdf,2025 Form 1040 (Schedule C)              (PDF),forms
p5811sp.pdf,https://www.irs.gov/pub/irs-pdf/p5811sp.pdf,1225 Publ 5811 (sp)                      (PDF),publications
i1040shs.pdf,https://www.irs.gov/pub/irs-pdf/i1040shs.pdf,2025 Inst 1040 (Schedule H) (sp)         (PDF),instructions
p5533sp.pdf,https://www.irs.gov/pub/irs-pdf/p5533sp.pdf,1225 Publ 5533 (sp)                      (PDF),publications
p5533.pdf,https://www.irs.gov/pub/irs-pdf/p5533.pdf,1225 Publ 5533                           (PDF),publications
f1040shs.pdf,https://www.irs.gov/pub/irs-pdf/f1040shs.pdf,2025 Form 1040 (Schedule H) (sp)         (PDF),forms
p4812.pdf,https://www.irs.gov/pub/irs-pdf/p4812.pdf,1225 Publ 4812                           (PDF),publications
p5448.pdf,https://www.irs.gov/pub/irs-pdf/p5448.pdf,1225 Publ 5448                           (PDF),publications
i1041si.pdf,https://www.irs.gov/pub/irs-pdf/i1041si.pdf,2025 Inst 1041 (Schedule I)              (PDF),instructions
f1041si.pdf,https://www.irs.gov/pub/irs-pdf/f1041si.pdf,2025 Form 1041 (Schedule I)              (PDF),forms
i1045.pdf,https://www.irs.gov/pub/irs-pdf/i1045.pdf,2025 Inst 1045                           (PDF),instructions
f1120sn.pdf,https://www.irs.gov/pub/irs-pdf/f1120sn.pdf,2025 Form 1120 (Schedule N)              (PDF),forms
p3583.pdf,https://www.irs.gov/pub/irs-pdf/p3583.pdf,1225 Publ 3583                           (PDF),publications
p5654.pdf,https://www.irs.gov/pub/irs-pdf/p5654.pdf,1225 Publ 5654                           (PDF),publications
f1310.pdf,https://www.irs.gov/pub/irs-pdf/f1310.pdf,1225 Form 1310                           (PDF),forms
f1040s3.pdf,https://www.irs.gov/pub/irs-pdf/f1040s3.pdf,2025 Form 1040 (Schedule 3)              (PDF),forms
f1040s1a.pdf,https://www.irs.gov/pub/irs-pdf/f1040s1a.pdf,2025 Form 1040 (Schedule 1-A)            (PDF),forms
f1040s1.pdf,https://www.irs.gov/pub/irs-pdf/f1040s1.pdf,2025 Form 1040 (Schedule 1)              (PDF),forms
f1040s2.pdf,https://www.irs.gov/pub/irs-pdf/f1040s2.pdf,2025 Form 1040 (Schedule 2)              (PDF),forms
f1040.pdf,https://www.irs.gov/pub/irs-pdf/f1040.pdf,2025 Form 1040                           (PDF),forms
f1040s.pdf,https://www.irs.gov/pub/irs-pdf/f1040s.pdf,2025 Form 1040-SR                        (PDF),forms
i1120ssd.pdf,https://www.irs.gov/pub/irs-pdf/i1120ssd.pdf,2025 Inst 1120-S (Schedule D)            (PDF),instructions
f1120ssd.pdf,https://www.irs.gov/pub/irs-pdf/f1120ssd.pdf,2025 Form 1120-S (Schedule D)            (PDF),forms
p1345.pdf,https://www.irs.gov/pub/irs-pdf/p1345.pdf,1225 Publ 1345                           (PDF),publications
i1116sc.pdf,https://www.irs.gov/pub/irs-pdf/i1116sc.pdf,1225 Inst 1116 (Schedule C)              (PDF),instructions
i7218.pdf,https://www.irs.gov/pub/irs-pdf/i7218.pdf,1225 Inst 7218                           (PDF),instructions
fw9s.pdf,https://www.irs.gov/pub/irs-pdf/fw9s.pdf,0126 Form W-9S                           (PDF),forms
f8928.pdf,https://www.irs.gov/pub/irs-pdf/f8928.pdf,1225 Form 8928                           (PDF),forms
f4868sp.pdf,https://www.irs.gov/pub/irs-pdf/f4868sp.pdf,2025 Form 4868 (sp)                      (PDF),forms
f4868.pdf,https://www.irs.gov/pub/irs-pdf/f4868.pdf,2025 Form 4868                           (PDF),forms
